,loss,accuracy,val_loss,val_accuracy
0,334.22802734375,0.203125,370.6920471191406,0.1666666716337204
1,334.03057861328125,0.203125,370.47509765625,0.1666666716337204
2,333.83087158203125,0.203125,370.25604248046875,0.1666666716337204
3,333.6292419433594,0.203125,370.0348815917969,0.1666666716337204
4,333.4251708984375,0.203125,369.8113098144531,0.1666666716337204
5,333.2200012207031,0.203125,369.5861511230469,0.1666666716337204
6,333.0125427246094,0.203125,369.3590087890625,0.1666666716337204
7,332.8045959472656,0.203125,369.1317443847656,0.1666666716337204
8,332.59466552734375,0.203125,368.9024353027344,0.1666666716337204
9,332.384033203125,0.203125,368.6727294921875,0.1666666716337204
10,332.1733703613281,0.203125,368.4429626464844,0.1666666716337204
11,331.9615783691406,0.203125,368.2118835449219,0.1666666716337204
12,331.7484436035156,0.203125,367.97930908203125,0.1666666716337204
13,331.53448486328125,0.203125,367.7457580566406,0.1666666716337204
14,331.3190612792969,0.203125,367.5106201171875,0.1666666716337204
15,331.1024169921875,0.203125,367.27423095703125,0.1666666716337204
16,330.88482666015625,0.203125,367.0368957519531,0.1666666716337204
17,330.66546630859375,0.203125,366.7978515625,0.1666666716337204
18,330.4454345703125,0.203125,366.55804443359375,0.1666666716337204
19,330.22589111328125,0.203125,366.31927490234375,0.1666666716337204
20,330.0046081542969,0.203125,366.07879638671875,0.1666666716337204
21,329.7827453613281,0.203125,365.8371887207031,0.1666666716337204
22,329.5599060058594,0.203125,365.59429931640625,0.1666666716337204
23,329.3352966308594,0.203125,365.3497314453125,0.1666666716337204
24,329.1097717285156,0.203125,365.1041564941406,0.1666666716337204
25,328.8829040527344,0.203125,364.85748291015625,0.1666666716337204
26,328.6546630859375,0.203125,364.6092224121094,0.1666666716337204
27,328.4263916015625,0.203125,364.3606872558594,0.1666666716337204
28,328.1965026855469,0.203125,364.11083984375,0.1666666716337204
29,327.96600341796875,0.203125,363.8601989746094,0.1666666716337204
30,327.7343444824219,0.203125,363.6082458496094,0.1666666716337204
31,327.5013732910156,0.203125,363.3554382324219,0.1666666716337204
32,327.2673645019531,0.203125,363.1008605957031,0.1666666716337204
33,327.03289794921875,0.203125,362.84588623046875,0.1666666716337204
34,326.7974548339844,0.203125,362.5905456542969,0.1666666716337204
35,326.5609130859375,0.203125,362.33380126953125,0.1666666716337204
36,326.32330322265625,0.203125,362.0760192871094,0.1666666716337204
37,326.08502197265625,0.203125,361.8169860839844,0.1666666716337204
38,325.84552001953125,0.203125,361.5572204589844,0.1666666716337204
39,325.6048583984375,0.203125,361.2963562011719,0.1666666716337204
40,325.3634338378906,0.203125,361.03424072265625,0.1666666716337204
41,325.12109375,0.203125,360.77142333984375,0.1666666716337204
42,324.87841796875,0.203125,360.50787353515625,0.1666666716337204
43,324.6343994140625,0.203125,360.2433776855469,0.1666666716337204
44,324.3895568847656,0.203125,359.9779357910156,0.1666666716337204
45,324.1444396972656,0.203125,359.71221923828125,0.1666666716337204
46,323.898681640625,0.203125,359.4460144042969,0.1666666716337204
47,323.6520080566406,0.203125,359.17852783203125,0.1666666716337204
48,323.4039611816406,0.203125,358.9093933105469,0.1666666716337204
49,323.1554870605469,0.203125,358.6401062011719,0.1666666716337204
50,322.90667724609375,0.203125,358.3707580566406,0.1666666716337204
51,322.65692138671875,0.203125,358.10076904296875,0.1666666716337204
52,322.40631103515625,0.203125,357.8294372558594,0.1666666716337204
53,322.1551513671875,0.203125,357.5569763183594,0.1666666716337204
54,321.9029846191406,0.203125,357.28369140625,0.1666666716337204
55,321.6500549316406,0.203125,357.0100402832031,0.1666666716337204
56,321.3966064453125,0.203125,356.7358093261719,0.1666666716337204
57,321.14227294921875,0.203125,356.4606628417969,0.1666666716337204
58,320.88702392578125,0.203125,356.1849060058594,0.1666666716337204
59,320.63153076171875,0.203125,355.908203125,0.1666666716337204
60,320.3759460449219,0.203125,355.6322021484375,0.1666666716337204
61,320.1194152832031,0.203125,355.3552551269531,0.1666666716337204
62,319.86260986328125,0.203125,355.0774841308594,0.1666666716337204
63,319.6050109863281,0.203125,354.7992858886719,0.1666666716337204
64,319.34674072265625,0.203125,354.52044677734375,0.1666666716337204
65,319.0879211425781,0.203125,354.24066162109375,0.1666666716337204
66,318.8291320800781,0.203125,353.96099853515625,0.1666666716337204
67,318.5696105957031,0.203125,353.68084716796875,0.1666666716337204
68,318.3084411621094,0.203125,353.39862060546875,0.1666666716337204
69,318.0469970703125,0.203125,353.1158447265625,0.1666666716337204
70,317.7851867675781,0.203125,352.8324890136719,0.1666666716337204
71,317.52301025390625,0.203125,352.5498046875,0.1666666716337204
72,317.260498046875,0.203125,352.2664489746094,0.1666666716337204
73,316.99810791015625,0.203125,351.9833679199219,0.1666666716337204
74,316.73492431640625,0.203125,351.6995849609375,0.1666666716337204
75,316.4714660644531,0.203125,351.4153137207031,0.1666666716337204
76,316.2078552246094,0.203125,351.1310119628906,0.1666666716337204
77,315.94317626953125,0.203125,350.8453063964844,0.1666666716337204
78,315.6780700683594,0.203125,350.5592346191406,0.1666666716337204
79,315.41217041015625,0.203125,350.2724914550781,0.1666666716337204
80,315.146240234375,0.203125,349.98553466796875,0.1666666716337204
81,314.8802490234375,0.203125,349.6990966796875,0.1666666716337204
82,314.61407470703125,0.203125,349.41229248046875,0.1666666716337204
83,314.3478698730469,0.203125,349.12493896484375,0.1666666716337204
84,314.08038330078125,0.203125,348.8365173339844,0.1666666716337204
85,313.8121643066406,0.203125,348.5472717285156,0.1666666716337204
86,313.54351806640625,0.203125,348.2575378417969,0.1666666716337204
87,313.2743835449219,0.203125,347.96710205078125,0.1666666716337204
88,313.0053405761719,0.203125,347.67681884765625,0.1666666716337204
89,312.73480224609375,0.203125,347.384765625,0.1666666716337204
90,312.46331787109375,0.203125,347.0919494628906,0.1666666716337204
91,312.1924133300781,0.203125,346.79998779296875,0.1666666716337204
92,311.9201354980469,0.203125,346.5062561035156,0.1666666716337204
93,311.6478576660156,0.203125,346.2124328613281,0.1666666716337204
94,311.37457275390625,0.203125,345.91778564453125,0.1666666716337204
95,311.1011657714844,0.203125,345.623046875,0.1666666716337204
96,310.8272705078125,0.203125,345.3273620605469,0.1666666716337204
97,310.5535583496094,0.203125,345.0325927734375,0.1666666716337204
98,310.279296875,0.203125,344.7369079589844,0.1666666716337204
99,310.00457763671875,0.203125,344.4408264160156,0.1666666716337204
100,309.72998046875,0.203125,344.1448974609375,0.1666666716337204
101,309.45428466796875,0.203125,343.8475036621094,0.1666666716337204
102,309.1781311035156,0.203125,343.5494079589844,0.1666666716337204
103,308.90167236328125,0.203125,343.2513122558594,0.1666666716337204
104,308.62554931640625,0.203125,342.95379638671875,0.1666666716337204
105,308.3487854003906,0.203125,342.65496826171875,0.1666666716337204
106,308.0706787109375,0.203125,342.35528564453125,0.1666666716337204
107,307.79290771484375,0.203125,342.0557556152344,0.1666666716337204
108,307.51568603515625,0.203125,341.7572937011719,0.1666666716337204
109,307.2389221191406,0.203125,341.4592590332031,0.1666666716337204
110,306.9616394042969,0.203125,341.16015625,0.1666666716337204
111,306.68328857421875,0.203125,340.8600769042969,0.1666666716337204
112,306.40521240234375,0.203125,340.5605163574219,0.1666666716337204
113,306.1275634765625,0.203125,340.2611389160156,0.1666666716337204
114,305.8497619628906,0.203125,339.96160888671875,0.1666666716337204
115,305.57080078125,0.203125,339.6608581542969,0.1666666716337204
116,305.2912902832031,0.203125,339.3594970703125,0.1666666716337204
117,305.0112609863281,0.203125,339.0570373535156,0.1666666716337204
118,304.73095703125,0.203125,338.75482177734375,0.1666666716337204
119,304.4501647949219,0.203125,338.4521179199219,0.1666666716337204
120,304.16912841796875,0.203125,338.1488952636719,0.1666666716337204
121,303.8871765136719,0.203125,337.8450012207031,0.1666666716337204
122,303.6055603027344,0.203125,337.5412902832031,0.1666666716337204
123,303.32330322265625,0.203125,337.23712158203125,0.1666666716337204
124,303.0408935546875,0.203125,336.9331970214844,0.1666666716337204
125,302.7580261230469,0.203125,336.6283874511719,0.1666666716337204
126,302.4757385253906,0.203125,336.3240051269531,0.1666666716337204
127,302.1924743652344,0.203125,336.0188293457031,0.1666666716337204
128,301.9097900390625,0.203125,335.7144470214844,0.1666666716337204
129,301.6268005371094,0.203125,335.40985107421875,0.1666666716337204
130,301.3440246582031,0.203125,335.1055908203125,0.1666666716337204
131,301.0608825683594,0.203125,334.8009033203125,0.1666666716337204
132,300.7778015136719,0.203125,334.49603271484375,0.1666666716337204
133,300.4947509765625,0.203125,334.1915283203125,0.1666666716337204
134,300.21148681640625,0.203125,333.88690185546875,0.1666666716337204
135,299.92803955078125,0.203125,333.5814514160156,0.1666666716337204
136,299.64398193359375,0.203125,333.2756652832031,0.1666666716337204
137,299.35919189453125,0.203125,332.9693908691406,0.1666666716337204
138,299.0750732421875,0.203125,332.6632385253906,0.1666666716337204
139,298.78997802734375,0.203125,332.3565368652344,0.1666666716337204
140,298.5044860839844,0.203125,332.0489501953125,0.1666666716337204
141,298.21868896484375,0.203125,331.7408447265625,0.1666666716337204
142,297.9325256347656,0.203125,331.4326171875,0.1666666716337204
143,297.6457824707031,0.203125,331.12359619140625,0.1666666716337204
144,297.35858154296875,0.203125,330.81439208984375,0.1666666716337204
145,297.07159423828125,0.203125,330.5055847167969,0.1666666716337204
146,296.78448486328125,0.203125,330.1964416503906,0.1666666716337204
147,296.49658203125,0.203125,329.88677978515625,0.1666666716337204
148,296.2082824707031,0.203125,329.57611083984375,0.1666666716337204
149,295.920166015625,0.203125,329.265625,0.1666666716337204
150,295.63128662109375,0.203125,328.9547119140625,0.1666666716337204
151,295.3428955078125,0.203125,328.6443786621094,0.1666666716337204
152,295.054443359375,0.203125,328.3338928222656,0.1666666716337204
153,294.76544189453125,0.203125,328.02276611328125,0.1666666716337204
154,294.47625732421875,0.203125,327.7113342285156,0.1666666716337204
155,294.18695068359375,0.203125,327.4000244140625,0.1666666716337204
156,293.89739990234375,0.203125,327.0886535644531,0.1666666716337204
157,293.6085205078125,0.203125,326.7783508300781,0.1666666716337204
158,293.31915283203125,0.203125,326.46746826171875,0.1666666716337204
159,293.0302734375,0.203125,326.1571960449219,0.1666666716337204
160,292.7412414550781,0.203125,325.84649658203125,0.1666666716337204
161,292.4517517089844,0.203125,325.5354919433594,0.1666666716337204
162,292.16290283203125,0.203125,325.2244567871094,0.1666666716337204
163,291.87298583984375,0.203125,324.91259765625,0.1666666716337204
164,291.5829162597656,0.203125,324.6001892089844,0.1666666716337204
165,291.29193115234375,0.203125,324.2872619628906,0.1666666716337204
166,291.0020446777344,0.203125,323.9750061035156,0.1666666716337204
167,290.71087646484375,0.203125,323.6618957519531,0.1666666716337204
168,290.41937255859375,0.203125,323.3484191894531,0.1666666716337204
169,290.12750244140625,0.203125,323.0339660644531,0.1666666716337204
170,289.83599853515625,0.203125,322.72052001953125,0.1666666716337204
171,289.5438537597656,0.203125,322.4058837890625,0.1666666716337204
172,289.2513122558594,0.203125,322.09136962890625,0.1666666716337204
173,288.95880126953125,0.203125,321.77642822265625,0.1666666716337204
174,288.66558837890625,0.203125,321.4611511230469,0.1666666716337204
175,288.3732604980469,0.203125,321.14666748046875,0.1666666716337204
176,288.0812683105469,0.203125,320.8321838378906,0.1666666716337204
177,287.78900146484375,0.203125,320.51763916015625,0.1666666716337204
178,287.49664306640625,0.203125,320.2030029296875,0.1666666716337204
179,287.2039794921875,0.203125,319.8882141113281,0.1666666716337204
180,286.91162109375,0.203125,319.5736999511719,0.1666666716337204
181,286.6192321777344,0.203125,319.25897216796875,0.1666666716337204
182,286.32647705078125,0.203125,318.94390869140625,0.1666666716337204
183,286.03338623046875,0.203125,318.6282653808594,0.1666666716337204
184,285.740478515625,0.203125,318.31304931640625,0.1666666716337204
185,285.4474792480469,0.203125,317.9981689453125,0.1666666716337204
186,285.1539611816406,0.203125,317.6824035644531,0.1666666716337204
187,284.8607177734375,0.203125,317.3666687011719,0.1666666716337204
188,284.56805419921875,0.203125,317.0523376464844,0.1666666716337204
189,284.2757568359375,0.203125,316.73785400390625,0.1666666716337204
190,283.98272705078125,0.203125,316.42205810546875,0.1666666716337204
191,283.68994140625,0.203125,316.10638427734375,0.1666666716337204
192,283.39605712890625,0.203125,315.7893371582031,0.1666666716337204
193,283.1022033691406,0.203125,315.4723815917969,0.1666666716337204
194,282.8075256347656,0.203125,315.1549987792969,0.1666666716337204
195,282.5140075683594,0.203125,314.8389587402344,0.1666666716337204
196,282.22015380859375,0.203125,314.5224914550781,0.1666666716337204
197,281.92535400390625,0.203125,314.2050476074219,0.1666666716337204
198,281.6310119628906,0.203125,313.8876953125,0.1666666716337204
199,281.33624267578125,0.203125,313.57037353515625,0.1666666716337204
200,281.0423278808594,0.203125,313.25439453125,0.1666666716337204
201,280.7483825683594,0.203125,312.93902587890625,0.1666666716337204
202,280.4548034667969,0.203125,312.62384033203125,0.1666666716337204
203,280.162841796875,0.203125,312.30950927734375,0.1666666716337204
204,279.87042236328125,0.203125,311.99530029296875,0.1666666716337204
205,279.5776062011719,0.203125,311.6803283691406,0.1666666716337204
206,279.2854309082031,0.203125,311.3663635253906,0.1666666716337204
207,278.9924621582031,0.203125,311.0512390136719,0.1666666716337204
208,278.6993103027344,0.203125,310.7357482910156,0.1666666716337204
209,278.4067687988281,0.203125,310.4215393066406,0.1666666716337204
210,278.11376953125,0.203125,310.1070251464844,0.1666666716337204
211,277.8212585449219,0.203125,309.79278564453125,0.1666666716337204
212,277.52960205078125,0.203125,309.4790344238281,0.1666666716337204
213,277.23651123046875,0.203125,309.16424560546875,0.1666666716337204
214,276.9438171386719,0.203125,308.8497314453125,0.1666666716337204
215,276.65087890625,0.203125,308.53509521484375,0.1666666716337204
216,276.3583984375,0.203125,308.22100830078125,0.1666666716337204
217,276.06597900390625,0.203125,307.9071350097656,0.1666666716337204
218,275.7727355957031,0.203125,307.5917663574219,0.1666666716337204
219,275.4801025390625,0.203125,307.27728271484375,0.1666666716337204
220,275.18780517578125,0.203125,306.9634094238281,0.1666666716337204
221,274.89520263671875,0.203125,306.6493225097656,0.1666666716337204
222,274.60260009765625,0.203125,306.33544921875,0.1666666716337204
223,274.3103332519531,0.203125,306.0217590332031,0.1666666716337204
224,274.018798828125,0.203125,305.7085876464844,0.1666666716337204
225,273.7257995605469,0.203125,305.39404296875,0.1666666716337204
226,273.433837890625,0.203125,305.0800476074219,0.1666666716337204
